Frequency (Hz),Magnitude (Log Mag dB)
447567568,-108.4616667
448288288,-109.0373333
449009009,-108.2693333
449729730,-109.037
450450450,-106.7346667
451171171,-106.159
451891892,-105.967
452612613,-106.5423333
453333333,-105.967
454054054,-107.886
454774775,-109.4206667
455495495,-110.1883333
456216216,-108.653
456936937,-110.188
457657658,-109.0373333
458378378,-106.3503333
459099099,-107.31
459819820,-106.159
460540541,-107.31
461261261,-106.1586667
461981982,-107.694
462702703,-108.8453333
463423423,-110.1883333
464144144,-108.845
464864865,-110.1883333
465585586,-105.775
466306306,-107.31
467027027,-105.775
467747748,-105.9666667
468468468,-107.8856667
469189189,-107.31
469909910,-107.6936667
470630631,-107.502
471351351,-108.845
472072072,-108.6533333
472792793,-108.845
473513514,-108.0776667
474234234,-107.6936667
474954955,-107.1183333
475675676,-107.1183333
476396396,-107.502
477117117,-109.4206667
477837838,-109.2293333
478558559,-109.8046667
479279279,-110.3803333
480000000,-108.4613333
480720721,-108.2696667
481441441,-108.6533333
482162162,-107.694
482882883,-107.6936667
483603604,-108.6533333
484324324,-107.8856667
485045045,-109.229
485765766,-108.6533333
486486486,-108.6533333
487207207,-109.229
487927928,-109.229
488648649,-107.31
