Frequency (Hz),Magnitude (Log Mag dB)
356756757,-107.1183333
357477477,-107.5016667
358198198,-107.694
358918919,-109.6126667
359639640,-105.1993333
360360360,-104.2396667
361081081,-104.6236667
361801802,-107.6936667
362522523,-105.583
363243243,-106.3506667
363963964,-106.9263333
364684685,-107.6936667
365405405,-109.421
366126126,-108.0776667
366846847,-106.9263333
367567568,-106.5426667
368288288,-106.5423333
369009009,-106.7343333
369729730,-106.3503333
370450450,-107.694
371171171,-109.4206667
371891892,-110.1883333
372612613,-110.764
373333333,-109.421
374054054,-108.8453333
374774775,-107.8856667
375495495,-106.9263333
376216216,-109.229
376936937,-109.6123333
377657658,-110.1883333
378378378,-113.642
379099099,-111.1476667
379819820,-109.9963333
380540541,-109.9966667
381261261,-110.3803333
381981982,-111.1476667
382702703,-111.9153333
383423423,-111.9153333
384144144,-111.9153333
384864865,-112.6826667
385585586,-111.915
386306306,-112.8746667
387027027,-109.8046667
387747748,-110.1883333
388468468,-110.764
389189189,-110.956
389909910,-110.5723333
390630631,-113.0663333
391351351,-114.2176667
392072072,-114.2176667
392792793,-111.5313333
393513514,-111.7236667
394234234,-111.1476667
394954955,-110.956
395675676,-112.683
396396396,-114.0263333
397117117,-113.258
397837838,-112.4906667
398558559,-112.8743333
399279279,-110.1883333
400000000,-110.38
400720721,-112.8746667
401441441,-112.683
402162162,-112.6826667
402882883,-112.8746667
403603604,-114.4096667
404324324,-115.753
405045045,-115.369
405765766,-115.3693333
406486486,-114.4096667
407207207,-113.642
407927928,-113.6423333
408648649,-114.0256667
409369369,-114.2176667
410090090,-114.026
410810811,-115.753
411531532,-116.1363333
412252252,-116.1366667
412972973,-114.9853333
413693694,-114.6016667
414414414,-114.6016667
415135135,-114.6016667
415855856,-116.3283333
416576577,-114.9853333
417297297,-115.945
418018018,-115.369
418738739,-114.7936667
419459459,-114.6016667
420180180,-108.4616667
420900901,-115.9446667
421621622,-115.369
422342342,-116.3283333
423063063,-116.1366667
423783784,-116.3283333
424504505,-116.5203333
425225225,-116.1363333
425945946,-114.9853333
426666667,-115.9446667
427387387,-115.9446667
428108108,-115.369
428828829,-116.3286667
429549550,-117.0963333
430270270,-116.9043333
430990991,-117.288
431711712,-116.904
432432432,-116.3286667
433153153,-116.1366667
433873874,-116.1366667
434594595,-116.7126667
435315315,-117.4796667
436036036,-117.096
436756757,-117.0963333
437477477,-115.9446667
438198198,-111.7233333
438918919,-111.7233333
439639640,-114.7933333
440360360,-114.9856667
441081081,-116.7123333
441801802,-117.8636667
442522523,-118.823
443243243,-117.48
443963964,-117.096
444684685,-117.48
445405405,-116.9043333
446126126,-117.288
446846847,-116.3286667
447567568,-116.904
448288288,-117.0963333
449009009,-117.096
449729730,-117.48
450450450,-118.0556667
451171171,-115.753
451891892,-115.9446667
452612613,-116.1366667
453333333,-116.3286667
454054054,-115.1773333
454774775,-116.3286667
455495495,-118.0553333
456216216,-117.8636667
456936937,-117.48
457657658,-116.5203333
458378378,-116.7123333
459099099,-116.5203333
459819820,-116.1363333
460540541,-116.1366667
461261261,-115.9446667
461981982,-116.1366667
462702703,-117.4796667
463423423,-117.4796667
464144144,-117.096
464864865,-117.4796667
465585586,-116.3286667
466306306,-115.753
467027027,-115.9446667
467747748,-115.753
468468468,-115.369
469189189,-108.6533333
469909910,-110.9556667
470630631,-115.7526667
471351351,-115.1773333
472072072,-114.4096667
472792793,-116.1366667
473513514,-115.9446667
474234234,-117.0963333
474954955,-116.5203333
475675676,-117.288
476396396,-115.369
477117117,-115.753
477837838,-116.137
478558559,-116.7123333
479279279,-116.9043333
480000000,-112.2986667
480720721,-113.45
481441441,-116.9043333
482162162,-118.2476667
482882883,-117.4796667
483603604,-117.6716667
484324324,-117.4796667
