Frequency (Hz),Magnitude (Log Mag dB)
360360360,-104.432
361081081,-105.967
361801802,-105.0073333
362522523,-104.0483333
363243243,-103.6643333
363963964,-103.6643333
364684685,-104.6236667
365405405,-105.0073333
366126126,-103.2806667
366846847,-106.5423333
367567568,-106.159
368288288,-105.775
369009009,-105.0073333
369729730,-103.664
370450450,-103.856
371171171,-104.4316667
371891892,-105.583
372612613,-105.0073333
373333333,-107.118
374054054,-108.4616667
374774775,-108.2696667
375495495,-107.502
376216216,-106.926
376936937,-106.7346667
377657658,-104.8153333
378378378,-105.0073333
379099099,-105.0076667
379819820,-106.3506667
380540541,-110.7636667
381261261,-109.805
381981982,-109.9966667
382702703,-109.8046667
383423423,-109.2293333
384144144,-107.31
384864865,-107.502
385585586,-106.7346667
386306306,-106.7346667
387027027,-107.31
387747748,-109.2293333
388468468,-108.0776667
389189189,-107.5023333
389909910,-108.8453333
390630631,-108.8453333
391351351,-108.8453333
392072072,-108.2696667
392792793,-108.653
393513514,-107.694
394234234,-107.31
394954955,-108.845
395675676,-110.3803333
396396396,-112.491
397117117,-109.8046667
397837838,-103.472
398558559,-104.048
399279279,-104.8156667
400000000,-108.4613333
400720721,-109.421
401441441,-108.2696667
402162162,-110.764
402882883,-109.613
403603604,-113.642
404324324,-112.1073333
405045045,-111.1476667
405765766,-110.764
406486486,-109.613
407207207,-108.845
407927928,-108.2696667
408648649,-109.8043333
409369369,-111.1473333
410090090,-113.0663333
410810811,-113.4503333
411531532,-112.2986667
412252252,-111.915
412972973,-111.1473333
413693694,-110.1883333
414414414,-110.1883333
415135135,-109.805
415855856,-110.7636667
416576577,-112.4906667
417297297,-112.6823333
418018018,-112.2986667
418738739,-112.299
419459459,-111.723
420180180,-106.159
420900901,-112.107
421621622,-111.723
422342342,-113.0663333
423063063,-112.683
423783784,-112.299
424504505,-111.5313333
425225225,-113.0663333
425945946,-114.218
426666667,-114.985
427387387,-113.642
428108108,-115.369
428828829,-113.642
429549550,-103.664
430270270,-113.45
430990991,-113.8336667
431711712,-114.985
432432432,-115.5606667
433153153,-115.369
433873874,-115.1773333
434594595,-115.753
435315315,-115.7526667
436036036,-111.3393333
436756757,-111.1476667
437477477,-111.1476667
438198198,-105.967
438918919,-107.1183333
439639640,-107.8856667
440360360,-110.764
441081081,-113.834
441801802,-116.7126667
442522523,-116.137
443243243,-115.9446667
443963964,-117.6716667
444684685,-116.5206667
445405405,-117.096
446126126,-117.2883333
446846847,-115.945
447567568,-116.3286667
448288288,-117.48
449009009,-116.3286667
449729730,-115.945
450450450,-116.137
451171171,-117.2876667
451891892,-115.7526667
452612613,-116.1363333
453333333,-117.288
454054054,-116.712
454774775,-116.7123333
455495495,-114.985
456216216,-114.6016667
456936937,-115.369
457657658,-116.3283333
458378378,-116.9043333
459099099,-116.5203333
459819820,-118.0553333
460540541,-117.6716667
461261261,-116.3283333
461981982,-114.7933333
462702703,-114.218
463423423,-114.7933333
464144144,-114.2176667
464864865,-114.7933333
465585586,-114.9853333
466306306,-115.5613333
467027027,-116.1366667
467747748,-115.9446667
468468468,-114.4096667
469189189,-110.5723333
469909910,-95.605
470630631,-104.0483333
471351351,-101.1696667
472072072,-97.52366667
472792793,-95.989
473513514,-99.059
474234234,-93.686
474954955,-108.2693333
475675676,-112.107
476396396,-112.1066667
477117117,-110.1883333
477837838,-112.299
478558559,-111.1476667
479279279,-112.683
480000000,-110.764
480720721,-111.1473333
481441441,-116.5203333
482162162,-116.7123333
482882883,-114.9853333
483603604,-113.834
484324324,-113.642
485045045,-111.5316667
485765766,-111.3396667
486486486,-109.229
487207207,-107.6936667
487927928,-114.2176667
