Frequency (Hz),Magnitude (Log Mag dB)
329679680,-101.7813333
330030030,-102.3566667
330380380,-102.321
330730731,-102.441
331081081,-102.7533333
331431431,-103.0286667
331781782,-103.149
332132132,-101.9253333
332482483,-101.8173333
332832833,-102.321
333183183,-101.674
333533534,-101.6013333
333883884,-102.261
334234234,-102.381
334584585,-102.6926667
334934935,-102.2013333
335285285,-102.1293333
335635636,-102.0573333
335985986,-101.7936667
336336336,-101.6856667
336686687,-101.9973333
337037037,-100.5823333
337387387,-102.393
337737738,-102.321
338088088,-102.441
338438438,-100.9903333
338788789,-101.11
339139139,-101.4216667
339489490,-100.39
339839840,-100.0903333
340190190,-99.82666667
340540541,-101.6736667
340890891,-100.6063333
341241241,-100.1506667
341591592,-100.2703333
341941942,-100.582
342292292,-100.4743333
342642643,-100.5943333
342992993,-99.563
343343343,-100.2226667
343693694,-99.191
344044044,-100.2703333
344394394,-99.587
344744745,-101.05
345095095,-100.4026667
345445445,-99.563
345795796,-100.0306667
346146146,-99.76666667
346496497,-98.927
346846847,-99.395
347197197,-100.091
347547548,-98.67533333
347897898,-99.17933333
348248248,-98.30333333
348598599,-97.464
348948949,-97.39233333
349299299,-96.70866667
349649650,-98.36366667
350000000,-97.52433333
240000000,-85.43566667
240720721,-82.74933333
241441441,-83.70866667
242162162,-82.94133333
242882883,-85.05166667
243603604,-83.51666667
244324324,-84.668
245045045,-83.133
245765766,-84.86
246486486,-86.587
247207207,-88.12166667
247927928,-86.97033333
248648649,-87.54633333
249369369,-85.819
250090090,-86.20266667
250810811,-87.738
251531532,-86.77866667
252252252,-89.27333333
252972973,-90.80833333
253693694,-89.657
254414414,-89.465
255135135,-89.08133333
255855856,-89.273
256576577,-88.69766667
257297297,-89.08133333
258018018,-89.849
258738739,-89.84866667
259459459,-90.23266667
260180180,-92.91866667
260900901,-94.07
261621622,-91.38366667
262342342,-90.23266667
263063063,-90.42466667
263783784,-90.80833333
264504505,-89.081
265225225,-91.57566667
265945946,-91.95933333
266666667,-91.384
